post_id,text,comment_time,from_id,clean_text,keyword_i,mood
40645656,"извиняюсь за оскорбления и осуждения и прощаю всех, кто оскорбил и осудил меня🙏",1676554484,569253336,извиняюсь за оскорбления и осуждения и прощаю всех кто оскорбил и осудил меня🙏,0,-0.21313872188329697
40645656,"Вы лучше тем кто в боевых действиях участвует спишите, ну проценты хотя бы... Всё для фронта, всё для победы.. Да?? Да спрашиваю банкиры???",1676554800,308789917,вы лучше тем кто в боевых действиях участвует спишите ну проценты хотя бы всё для фронта всё для победы да да спрашиваю банкиры,0,-0.16612360533326864
40645656,С миллиона долларов 😆😀😃основной массе беспокоится не о чем!!! Было бы чО переводить,1676555055,575094177,с миллиона долларов 😆😀😃основной массе беспокоится не о чем было бы чо переводить,0,0.004161134362220764
40645656,"а когда мне отдадут срочный вклад в евро
 (на лекарство накопили всей семьей), 
срок которого закончился еще 4 марта прошлого года-
 банк- гарант ""Совкомбанк""-врет почти год,
 всеми своими менеджерами, 
что как только я приеду в другой город за пару тысяч км, там может быть- сразу)) отдадут, а в Волгограде- никак невозможно найти 1, 5 т. евро!! 
Вот брехуны!! 
А еще и шантажировали, что если я не заберу их, то за хранение будут начислять комиссию и отнимать ее от моего вклада!!!!- это они так принуждали конвертировать евро по курсу 60 руб....",1676555291,231269892,а когда мне отдадут срочный вклад в евро  на лекарство накопили всей семьей  срок которого закончился еще 4 марта прошлого года  банк гарант совкомбанкврет почти год  всеми своими менеджерами  что как только я приеду в другой город за пару тысяч км там может быть сразу отдадут а в волгограде никак невозможно найти 1 5 т евро  вот брехуны  а еще и шантажировали что если я не заберу их то за хранение будут начислять комиссию и отнимать ее от моего вклада это они так принуждали конвертировать евро по курсу 60 руб,0,-0.20161838084459305
40645656,"Победа близится, вопреки явной лжи и потугам врага🎖️
⚡Правда~за~РФ~🇷🇺➰🇷🇺➰🇷🇺⚡
•☀️°☀️•☀️°☀•️☀️°☀️•☀°️️☀☀️️•••️️️•••",1676556038,775527547,победа близится вопреки явной лжи и потугам врага🎖️ ⚡правдазарф🇷🇺➰🇷🇺➰🇷🇺⚡ •☀️°☀️•☀️°☀•️☀️°☀️•☀°️️☀☀️️•••️️️•••,0,0.17848457396030426
40645656,"Это потому-что газете ""Труд"" в 1982 году,курс 1 доллара ровнялся 0,63 копейки,но по такому курсу его никто и нигде купить не мог,вернее-мог за 50 ржубелей,но это уже было нарушением Закона о валютных операциях.",1676556878,246178462,это потомучто газете труд в 1982 годукурс 1 доллара ровнялся 063 копейкино по такому курсу его никто и нигде купить не могвернеемог за 50 ржубелейно это уже было нарушением закона о валютных операциях,0,-0.12696975469589233
40645656,Страна-офшор),1676557054,661158921,странаофшор,0,-0.0045771480072289705
40645656,"Ясно, понятно. Тогда начнём. Продам саженец авокадо, за валюту, дорого, само вывоз🤑",1676557263,256072141,ясно понятно тогда начнём продам саженец авокадо за валюту дорого само вывоз🤑,0,-0.16680034808814526
40645656,"Расеюшка,выводить за границу мильярды можно,снять в банке 100 долларов нет.Абсурд",1676558723,483974641,расеюшкавыводить за границу мильярды можноснять в банке 100 долларов нетабсурд,0,-0.07366543263196945
40645656,"Главная банкирша! Когда выводили, разворовывая почему молчали? Вы не ответственны ли за выведенные миллиарды?",1676558919,593437086,главная банкирша когда выводили разворовывая почему молчали вы не ответственны ли за выведенные миллиарды,0,-0.19012596365064383
40645656,"Как это простых граждан должно волновать. Пусть элитка, которая отсиживает суетится",1676561468,720472523,как это простых граждан должно волновать пусть элитка которая отсиживает суетится,0,-0.2999814301729202
40645656,Мне кажется что они @издят🤣,1676563569,568755572,мне кажется что они издят🤣,0,-0.1430104374885559
40645656,"Не самая лучшая новость. Но есть и получше) В России скоро пройдет технологический конкурс в сфере видеосервисов. Участвовать могут крупные и малые компании разработчиков, а также частные лица, у которых есть необходимые навыки. Сумма гранта - 100 млн рублей. https://videoperevorot.ru/",1676564893,505716777,не самая лучшая новость но есть и получше в россии скоро пройдет технологический конкурс в сфере видеосервисов участвовать могут крупные и малые компании разработчиков а также частные лица у которых есть необходимые навыки сумма гранта  100 млн рублей httpsvideoperevorotru,0,0.09444492310285568
40645656,"Угу, молодцы и вкладываются в гособлигации сша, бл гениально. 🤑",1676568964,256072141,угу молодцы и вкладываются в гособлигации сша бл гениально 🤑,0,0.5003109127283096
40645656,А статья где?,1676569345,125519085,а статья где,0,-0.0064882711303653196
40645656,"На вывод за границу не продлевает,а на снятие дп",1676569677,579438064,на вывод за границу не продлеваета на снятие дп,0,-0.11347267124801874
40645656,"Ну и отлично, заградительные меры для экономики порой очень даже нужны",1676574099,633022198,ну и отлично заградительные меры для экономики порой очень даже нужны,0,0.47736550867557526
40645656,"Ну и ладно, это же делается во благо",1676574119,633060639,ну и ладно это же делается во благо,0,-0.46826384123414755
40645656,"У нас всё будет хорошо, думаю такие меры более чем оправданы",1676574152,633017388,у нас всё будет хорошо думаю такие меры более чем оправданы,0,-0.010818958282470703
40645656,забей $,1676579629,637159168,забей ,0,-0.0028009273373754695
40645656,С нулевых доллары в руках не держал и не собираюсь.,1676581255,583278589,с нулевых доллары в руках не держал и не собираюсь,0,-0.26062613632529974
40645656,"ну конечно мы же каждую субботу миллион доларов никак не снять не перевести не можем бабульке в деревню на буханку ржаного хлеба...придётся через офшоры шведского банка отмывать...товарищи,как жить то теперь будем?",1676582333,234323621,ну конечно мы же каждую субботу миллион доларов никак не снять не перевести не можем бабульке в деревню на буханку ржаного хлебапридётся через офшоры шведского банка отмыватьтоварищикак жить то теперь будем,0,-0.24837043322622776
40645656,В чем подвох ? Как то этим способом набивают свои карманы !!!!! Это же рашка,1676605133,674919500,в чем подвох  как то этим способом набивают свои карманы  это же рашка,0,-0.2337532602250576
40645656,Уважаемый центробанк время 17:30 где наша пенсия???,1676619113,527318499,уважаемый центробанк время 1730 где наша пенсия,0,-0.009158223401755095
40645656,"""А вы нe зaмeтили, кaк ceкpeтapь Сoвбeзa РФ Никoлaй Пaтpyшeв coздaл coбcтвeнный клaн в гocopгaнax? Вcя eгo ceмья ceгoдня кpacивo ceбя чyвcтвyет. Сын Димa – миниcтp ceльcкoгo xoзяйcтвa Рoccии. Ещe oдин cын Андpюшa зa cвoи 40 лeт yжe пpoшeл пyть, кoтopoмy мнoгиe пoзaвидyют. Тaк oн в нaчaлe cвoeгo пyти тpи гoдa пpopaбoтaл зaмecтитeлeм нaчaльникa 9 yпpaвлeния oтдeлa ФСБ, кypиpyющeгo пpoмышлeннocть, a пoтoм нaчaл cтpoить кapьepy в нeфтянкe. Двa гoдa oн был coвeтникoм пpeдceдaтeля coвeтa диpeктopoв """"Рocнeфть"""" Игopя Сeчинa, a пoтoм был зaмecтитeлeм диpeктopa пo paзвитию шeльфoвыx пpoeктoв """"Гaзпpoмнeфти"""". Пoзжe oн вoзглaвил цeнтp """"Аpктичecкиe инициaтивы"""", кoтopыe, пpeдcтaвьтe ceбe, пoлyчaют гocфинaнcиpoвaниe. А тaкжe – oдин плeмянник экc-глaвы ФСБ зaнимaлcя экcпopтoм дpeвecины из Кapeлии в Финляндию, дpyгoгo плeмянникa пpиcтpoили в paкeтocтpoeниe. А бpaт Пaтpyшeвa в 2012 гoдy был нaзнaчeн пpeзидeнтoм ООО """"Нopд"""".
И ecли пoкoпaтьcя в ceмьe кaждoгo poccийcкoгo чинoвникa, тo мoжнo cocтaвить тaкoe жe гeнeaлoгичecкoe кoppyпциoннoe дpeвo! А тaкжe – oдин плeмянник экc-глaвы ФСБ зaнимaлcя экcпopтoм дpeвecины из Кapeлии в Финляндию, дpyгoгo плeмянникa пpиcтpoили в paкeтocтpoeниe. А бpaт Пaтpyшeвa в 2012 гoдy был нaзнaчeн пpeзидeнтoм ООО """"Нopд"""". И ecли пoкoпaтьcя в ceмьe кaждoгo poccийcкoгo чинoвникa, тo мoжнo cocтaвить тaкoe жe гeнeaлoгичecкoe кoppyпциoннoe дpeвo!""",1676625488,515355541,а вы нe зaмeтили кaк ceкpeтapь сoвбeзa рф никoлaй пaтpyшeв coздaл coбcтвeнный клaн в гocopгaнax вcя eгo ceмья ceгoдня кpacивo ceбя чyвcтвyет сын димa – миниcтp ceльcкoгo xoзяйcтвa рoccии ещe oдин cын андpюшa зa cвoи 40 лeт yжe пpoшeл пyть кoтopoмy мнoгиe пoзaвидyют тaк oн в нaчaлe cвoeгo пyти тpи гoдa пpopaбoтaл зaмecтитeлeм нaчaльникa 9 yпpaвлeния oтдeлa фсб кypиpyющeгo пpoмышлeннocть a пoтoм нaчaл cтpoить кapьepy в нeфтянкe двa гoдa oн был coвeтникoм пpeдceдaтeля coвeтa диpeктopoв рocнeфть игopя сeчинa a пoтoм был зaмecтитeлeм диpeктopa пo paзвитию шeльфoвыx пpoeктoв гaзпpoмнeфти пoзжe oн вoзглaвил цeнтp аpктичecкиe инициaтивы кoтopыe пpeдcтaвьтe ceбe пoлyчaют гocфинaнcиpoвaниe а тaкжe – oдин плeмянник экcглaвы фсб зaнимaлcя экcпopтoм дpeвecины из кapeлии в финляндию дpyгoгo плeмянникa пpиcтpoили в paкeтocтpoeниe а бpaт пaтpyшeвa в 2012 гoдy был нaзнaчeн пpeзидeнтoм ооо нopд и ecли пoкoпaтьcя в ceмьe кaждoгo poccийcкoгo чинoвникa тo мoжнo cocтaвить тaкoe жe гeнeaлoгичecкoe кoppyпциoннoe дpeвo а тaкжe – oдин плeмянник экcглaвы фсб зaнимaлcя экcпopтoм дpeвecины из кapeлии в финляндию дpyгoгo плeмянникa пpиcтpoили в paкeтocтpoeниe а бpaт пaтpyшeвa в 2012 гoдy был нaзнaчeн пpeзидeнтoм ооо нopд и ecли пoкoпaтьcя в ceмьe кaждoгo poccийcкoгo чинoвникa тo мoжнo cocтaвить тaкoe жe гeнeaлoгичecкoe кoppyпциoннoe дpeвo,0,0.42116113007068634
40645656,"Это правильное решение , сейчас валюта нужна стране . Но в тоже время банки придумали как ограбить свой народ . Новое изобретение банков России . Банки придумали как обирать своих клиентов . Они говорят , что теперь надо страховать свои вклады , иначе их могут украсть . Вот те на – дожили ! Получается клиент положил деньги в банк под проценты , а банк не отвечает за их сохранность . Чудеса творятся в стране , да и только !",1676649647,522184869,это правильное решение  сейчас валюта нужна стране  но в тоже время банки придумали как ограбить свой народ  новое изобретение банков россии  банки придумали как обирать своих клиентов  они говорят  что теперь надо страховать свои вклады  иначе их могут украсть  вот те на – дожили  получается клиент положил деньги в банк под проценты  а банк не отвечает за их сохранность  чудеса творятся в стране  да и только ,0,-0.37218857556581497
43937820,Ура,1698985152,815505217,ура,0,0.7662936584820272
43937820,Цэ зрада або перэмога?,1698985367,271762618,цэ зрада або перэмога,0,-0.008041706576477736
43937820,"Здорово. Недвига всанет, бизнесу пи..да, покупательской способности нет, еще цены на топливо не забываем кошмарить. Классные переспективы 🤢",1698985371,570250869,здорово недвига всанет бизнесу пида покупательской способности нет еще цены на топливо не забываем кошмарить классные переспективы 🤢,0,-0.007041484117507935
43937820,Дайте хтяб ипотеку😂,1698985523,275680006,дайте хтяб ипотеку😂,0,-0.02740380447357893
43937820,"Квартиры однушки за год выросли на миллион в мелких городах, зарплата осталась прежней .",1698985631,78918261,квартиры однушки за год выросли на миллион в мелких городах зарплата осталась прежней ,0,-0.010441020131111145
43937820,"🤡🤡🤡🤡🤡🤡🤡🤡😡😡😡😡😡😡😡зря не на 100% , вот и бери кредиты,",1698985833,826759190,🤡🤡🤡🤡🤡🤡🤡🤡😡😡😡😡😡😡😡зря не на 100  вот и бери кредиты,0,-0.12742023542523384
43937820,"Конец продажам жилья. На зарплату не купишь, ипотека закончилась — всё остановится.",1698985870,477641086,конец продажам жилья на зарплату не купишь ипотека закончилась — всё остановится,0,-0.20096588507294655
43937820,Радость то какая!,1698985896,84158965,радость то какая,0,0.8574308604001999
43937820,"Чтоб вы подавились от этой ставки, 😡😡😡😡",1698985909,826759190,чтоб вы подавились от этой ставки 😡😡😡😡,0,-0.20327388867735863
43937820,Зашибись,1698985963,740175321,зашибись,0,0.27935486822389066
43937820,Как это вообще возможно платить с нашими зарплатами??????,1698986115,495395183,как это вообще возможно платить с нашими зарплатами,0,-0.10264343954622746
43937820,Вторичка считай умерла,1698986155,22204209,вторичка считай умерла,0,-0.12047247379086912
43937820,Хаха))))) терпите,1698986302,551969093,хаха терпите,0,0.9324533479084494
43937820,Ну давайте жгите боты...,1698986304,757037425,ну давайте жгите боты,0,-0.49143273377558216
43937820,"Программа - доступное, но недоступное жильё 🤣",1698986364,271765888,программа  доступное но недоступное жильё 🤣,0,-0.23915239609777927
43937820,"Российский миллиардер назвал ипотеку рабством.

Миллиардер Игорь Рыбаков назвал ипотеку ""видом современного рабовладения"".

По словам предпринимателя, взявшие ипотеку люди постоянно испытывают страх потери рабочего места и репутации.

""Ты в принципе начинаешь так зависеть от этой плантации (ипотеки. — Прим. ред.), от этих выплат, что перестаешь думать рационально — так, как тебе выгодно"", — отметил он.😜",1698986369,822910542,российский миллиардер назвал ипотеку рабством  миллиардер игорь рыбаков назвал ипотеку видом современного рабовладения  по словам предпринимателя взявшие ипотеку люди постоянно испытывают страх потери рабочего места и репутации  ты в принципе начинаешь так зависеть от этой плантации ипотеки — прим ред от этих выплат что перестаешь думать рационально — так как тебе выгодно — отметил он😜,0,-0.13706814125180244
43937820,"15,6 ахахахаха.. Идите наюгх 😆",1698986385,9090635,156 ахахахаха идите наюгх 😆,0,0.7764168486464769
43937820,"Самое смешное, что когда понижается ипотека, все те же самые люди орут, что теперь из-за того, что все будут брать ипотеку цены на жилье будут расти. Такие уж люди, им не угодишь.",1698986438,771580639,самое смешное что когда понижается ипотека все те же самые люди орут что теперь изза того что все будут брать ипотеку цены на жилье будут расти такие уж люди им не угодишь,0,-0.21807263791561127
43937820,Все для нашего блага...,1698986449,253239183,все для нашего блага,0,-0.03072381508536637
43937820,"От Ц,Б "" ноги "" растут ???",1698986539,574964446,от цб  ноги  растут ,0,-0.19193278120656032
43937820,"Загнали народ в кабалу!ну для того что бы купить квартиру нужно 20,30 лет отдать оплате какому то дяде!!!",1698986680,100179485,загнали народ в кабалуну для того что бы купить квартиру нужно 2030 лет отдать оплате какому то дяде,0,-0.13372936844825745
43937820,"А при Союзе люди бесплатно квартиры получали от предприятий. Может правы были коммунисты относительно капитализма и ""демократии""?",1698986684,32064839,а при союзе люди бесплатно квартиры получали от предприятий может правы были коммунисты относительно капитализма и демократии,0,-0.2583734802901745
43937820,Ипотека- кабала! Банки совсем распоясались и никакой на них управы!!!😡,1698986799,715042578,ипотека кабала банки совсем распоясались и никакой на них управы😡,0,-0.6077185664325953
43937820,"Куда ещё больше то,лучше бы так запралату поднимали как цены в магазинах......",1698986932,137127576,куда ещё больше толучше бы так запралату поднимали как цены в магазинах,0,-0.16858613304793835
43937820,"Ипотека подходит тем для кого другого выхода нет....нет родственников, которые бы помогли деньгами или не досталась квартира от бабушки/дедушки ...Что за съемную отдаешь, что за ипотеку...",1698987090,139366279,ипотека подходит тем для кого другого выхода нетнет родственников которые бы помогли деньгами или не досталась квартира от бабушкидедушки что за съемную отдаешь что за ипотеку,0,-0.42066505551338196
43937820,"Я так понял здесь сплошь бездомные собрались, с зарплатой в 20 тысяч (хотя средняя по стране 73 тыс.)",1698987164,544598142,я так понял здесь сплошь бездомные собрались с зарплатой в 20 тысяч хотя средняя по стране 73 тыс,0,-0.043952378910034895
43937820,"Скорее всего, продажи у застройщиков упадут. По такой ставке брать ипотеку - это самоубийство, отдавать придётся до конца жизни..",1698987196,2717883,скорее всего продажи у застройщиков упадут по такой ставке брать ипотеку  это самоубийство отдавать придётся до конца жизни,0,-0.34910465590655804
43937820,"Новый девиз Сбера ""Мечты должны оставаться мечтами""😁🎉",1698987231,19749487,новый девиз сбера мечты должны оставаться мечтами😁🎉,0,0.11565869301557541
43937820,Всë по плану. Едим дальше.,1698987258,562073220,всë по плану едим дальше,0,-0.17361972108483315
43937820,Кабальные условия,1698987425,260259902,кабальные условия,0,-0.10044806764926761
43937820,"Вот поэтому Диоген и предпочёл бочку. И мобильно, и недорого.",1698987430,206214985,вот поэтому диоген и предпочёл бочку и мобильно и недорого,0,-0.18091982416808605
43937820,В нашем Мухосранске вторичка три мульена.... Без ремонта. Живите сами за такие деньги в этих холупах.,1698987737,268177638,в нашем мухосранске вторичка три мульена без ремонта живите сами за такие деньги в этих холупах,0,-0.12774582393467426
43937820,"После отмены золотого стандарта-классических денег нет.А есть купюры (и инфляция :)))Это билеты на право пользования функциями денег.Этими билетами торгует Центробанк с банками.Ну а банки уже спекулируют вкладами-кредитами,раздувая,кстати,инфляцию.А ведь первоначально банки появились не для ростовщичества,а для обслуживания логистики купцов,для торговли.Так что не Сбербанк там что-то решил,а лишь реагирует,что бы иметь прибыль СЕБЕ..",1698987795,193578155,после отмены золотого стандартаклассических денег нета есть купюры и инфляция это билеты на право пользования функциями денегэтими билетами торгует центробанк с банкамину а банки уже спекулируют вкладамикредитамираздуваякстатиинфляциюа ведь первоначально банки появились не для ростовщичестваа для обслуживания логистики купцовдля торговлитак что не сбербанк там чтото решила лишь реагируетчто бы иметь прибыль себе,0,-0.18248439580202103
43937820,"Как говорят местные "" экономисты""  -  Когда огромный спрос, цена всегда повышается!"")",1698987888,288306494,как говорят местные  экономисты    когда огромный спрос цена всегда повышается,0,0.02897278219461441
43937820,"Да нормально всё, что вы паникуете)",1698987965,42465891,да нормально всё что вы паникуете,0,0.11220602691173553
43937820,"В Сбере ещё не всем дают.
Альфа 90% одобрения - 16.69%",1698988128,288306494,в сбере ещё не всем дают альфа 90 одобрения  1669,0,-0.10178518621250987
43937820,Что б все пришли весной на выборы и снова проголосовали за путина 😂😂😂😂,1698988193,583934552,что б все пришли весной на выборы и снова проголосовали за путина 😂😂😂😂,0,-0.059141695499420166
43937820,Спасибо путину! За счастливую жизнь!,1698988434,2467811,спасибо путину за счастливую жизнь,0,0.3321699295192957
43937820,Жильё всё недоступнее и недоступнее,1698988957,359102,жильё всё недоступнее и недоступнее,0,-0.5966886654496193
43937820,Грабеж. Выше 8 % это уже нереально. Сбер это конокрады.,1698988984,13129214,грабеж выше 8  это уже нереально сбер это конокрады,0,-0.2741054892539978
43937820,Кастрюли забренчали как обычно,1698990263,93364207,кастрюли забренчали как обычно,0,-0.5205307670403272
43937820,"Доллар больше ста поднять не удалось, народ загудел, теперь за ипотечную ставку взялись , нельзя народу богатеть",1698991010,829673882,доллар больше ста поднять не удалось народ загудел теперь за ипотечную ставку взялись  нельзя народу богатеть,0,-0.19243237376213074
43937820,Прикиньте если бы написали не повысилась а понизилась )))),1698991410,407010000,прикиньте если бы написали не повысилась а понизилась ,0,-0.14118748903274536
43937820,Дерут с людей безбожно за все ....,1698991709,277310628,дерут с людей безбожно за все ,0,-0.47947919368743896
43937820,"маме дали дом, как молодому специалисту на селе (по тем временам это называлась квартира на 2 хозяина): кухня, зал, комната, ванна, большой коридор + участок земли. И сразу взяли на работу, после института! А не так, что ты закончил ВУЗ и сидишь, потому что всем нужны с опытом!",1698991845,52630132,маме дали дом как молодому специалисту на селе по тем временам это называлась квартира на 2 хозяина кухня зал комната ванна большой коридор  участок земли и сразу взяли на работу после института а не так что ты закончил вуз и сидишь потому что всем нужны с опытом,0,-0.2584556136280298
43937820,"Госбанк , который дает деньги в долг под 25%))) здесь больше добавить то и нечего🤷‍♂",1698992830,807981290,госбанк  который дает деньги в долг под 25 здесь больше добавить то и нечего🤷‍♂,0,0.009455103427171707
